numeric_id,egoid,race_ethnicity,agerange,demographic_bucket,demo_desc
634,s00634,whiteNH,under21,1,W/<20
635,s00635,whiteNH,under21,1,W/<20
636,s00636,whiteNH,under21,1,W/<20
637,s00637,whiteNH,under21,1,W/<20
638,s00638,whiteNH,under21,1,W/<20
639,s00639,whiteNH,under21,1,W/<20
640,s00640,whiteNH,under21,1,W/<20
641,s00641,whiteNH,under21,1,W/<20
642,s00642,whiteNH,under21,1,W/<20
643,s00643,whiteNH,under21,1,W/<20
644,s00644,whiteNH,under21,1,W/<20
645,s00645,whiteNH,under21,1,W/<20
646,s00646,whiteNH,under21,1,W/<20
647,s00647,whiteNH,under21,1,W/<20
648,s00648,whiteNH,under21,1,W/<20
649,s00649,whiteNH,under21,1,W/<20
650,s00650,whiteNH,under21,1,W/<20
651,s00651,whiteNH,under21,1,W/<20
652,s00652,whiteNH,under21,1,W/<20
653,s00653,whiteNH,under21,1,W/<20
654,s00654,whiteNH,under21,1,W/<20
655,s00655,whiteNH,under21,1,W/<20
656,s00656,whiteNH,under21,1,W/<20
657,s00657,whiteNH,under21,1,W/<20
658,s00658,whiteNH,under21,1,W/<20
659,s00659,whiteNH,under21,1,W/<20
660,s00660,whiteNH,under21,1,W/<20
661,s00661,whiteNH,under21,1,W/<20
662,s00662,whiteNH,under21,1,W/<20
663,s00663,whiteNH,under21,1,W/<20
664,s00664,whiteNH,under21,1,W/<20
665,s00665,whiteNH,under21,1,W/<20
666,s00666,whiteNH,under21,1,W/<20
667,s00667,whiteNH,under21,1,W/<20
668,s00668,whiteNH,under21,1,W/<20
669,s00669,whiteNH,under21,1,W/<20
670,s00670,whiteNH,under21,1,W/<20
671,s00671,whiteNH,under21,1,W/<20
672,s00672,whiteNH,under21,1,W/<20
673,s00673,whiteNH,under21,1,W/<20
674,s00674,whiteNH,under21,1,W/<20
675,s00675,whiteNH,under21,1,W/<20
676,s00676,whiteNH,under21,1,W/<20
677,s00677,whiteNH,under21,1,W/<20
678,s00678,whiteNH,under21,1,W/<20
679,s00679,whiteNH,under21,1,W/<20
680,s00680,whiteNH,under21,1,W/<20
681,s00681,whiteNH,21to29,2,W/21+
682,s00682,whiteNH,21to29,2,W/21+
683,s00683,whiteNH,21to29,2,W/21+
684,s00684,whiteNH,21to29,2,W/21+
685,s00685,whiteNH,21to29,2,W/21+
686,s00686,whiteNH,21to29,2,W/21+
687,s00687,whiteNH,21to29,2,W/21+
688,s00688,whiteNH,21to29,2,W/21+
689,s00689,whiteNH,21to29,2,W/21+
690,s00690,whiteNH,21to29,2,W/21+
691,s00691,whiteNH,21to29,2,W/21+
692,s00692,whiteNH,21to29,2,W/21+
693,s00693,whiteNH,21to29,2,W/21+
694,s00694,whiteNH,21to29,2,W/21+
695,s00695,whiteNH,21to29,2,W/21+
696,s00696,whiteNH,21to29,2,W/21+
697,s00697,whiteNH,21to29,2,W/21+
698,s00698,whiteNH,21to29,2,W/21+
699,s00699,whiteNH,21to29,2,W/21+
700,s00700,whiteNH,21to29,2,W/21+
701,s00701,whiteNH,21to29,2,W/21+
702,s00702,whiteNH,21to29,2,W/21+
703,s00703,whiteNH,21to29,2,W/21+
704,s00704,whiteNH,21to29,2,W/21+
705,s00705,whiteNH,21to29,2,W/21+
706,s00706,whiteNH,21to29,2,W/21+
707,s00707,whiteNH,21to29,2,W/21+
708,s00708,whiteNH,21to29,2,W/21+
709,s00709,whiteNH,21to29,2,W/21+
710,s00710,whiteNH,21to29,2,W/21+
711,s00711,whiteNH,21to29,2,W/21+
712,s00712,whiteNH,21to29,2,W/21+
713,s00713,whiteNH,21to29,2,W/21+
714,s00714,whiteNH,21to29,2,W/21+
715,s00715,whiteNH,21to29,2,W/21+
716,s00716,whiteNH,21to29,2,W/21+
717,s00717,whiteNH,21to29,2,W/21+
718,s00718,whiteNH,21to29,2,W/21+
719,s00719,whiteNH,21to29,2,W/21+
720,s00720,whiteNH,21to29,2,W/21+
721,s00721,whiteNH,21to29,2,W/21+
722,s00722,whiteNH,21to29,2,W/21+
723,s00723,whiteNH,21to29,2,W/21+
724,s00724,whiteNH,21to29,2,W/21+
725,s00725,whiteNH,21to29,2,W/21+
726,s00726,whiteNH,21to29,2,W/21+
727,s00727,whiteNH,21to29,2,W/21+
728,s00728,whiteNH,21to29,2,W/21+
729,s00729,whiteNH,21to29,2,W/21+
730,s00730,whiteNH,21to29,2,W/21+
731,s00731,whiteNH,21to29,2,W/21+
732,s00732,whiteNH,21to29,2,W/21+
733,s00733,whiteNH,21to29,2,W/21+
734,s00734,whiteNH,21to29,2,W/21+
735,s00735,whiteNH,21to29,2,W/21+
736,s00736,whiteNH,21to29,2,W/21+
737,s00737,whiteNH,21to29,2,W/21+
738,s00738,whiteNH,21to29,2,W/21+
739,s00739,whiteNH,21to29,2,W/21+
740,s00740,whiteNH,21to29,2,W/21+
741,s00741,whiteNH,21to29,2,W/21+
742,s00742,whiteNH,21to29,2,W/21+
743,s00743,whiteNH,21to29,2,W/21+
744,s00744,whiteNH,21to29,2,W/21+
745,s00745,whiteNH,21to29,2,W/21+
746,s00746,whiteNH,21to29,2,W/21+
747,s00747,whiteNH,21to29,2,W/21+
748,s00748,whiteNH,21to29,2,W/21+
749,s00749,whiteNH,21to29,2,W/21+
750,s00750,whiteNH,21to29,2,W/21+
751,s00751,whiteNH,21to29,2,W/21+
752,s00752,whiteNH,21to29,2,W/21+
753,s00753,whiteNH,21to29,2,W/21+
754,s00754,whiteNH,21to29,2,W/21+
755,s00755,whiteNH,21to29,2,W/21+
756,s00756,whiteNH,21to29,2,W/21+
757,s00757,whiteNH,21to29,2,W/21+
758,s00758,whiteNH,21to29,2,W/21+
759,s00759,whiteNH,21to29,2,W/21+
760,s00760,whiteNH,21to29,2,W/21+
761,s00761,whiteNH,21to29,2,W/21+
762,s00762,whiteNH,21to29,2,W/21+
763,s00763,whiteNH,21to29,2,W/21+
764,s00764,whiteNH,21to29,2,W/21+
765,s00765,whiteNH,21to29,2,W/21+
766,s00766,whiteNH,21to29,2,W/21+
767,s00767,whiteNH,21to29,2,W/21+
768,s00768,whiteNH,21to29,2,W/21+
769,s00769,whiteNH,21to29,2,W/21+
770,s00770,whiteNH,21to29,2,W/21+
771,s00771,whiteNH,21to29,2,W/21+
772,s00772,whiteNH,21to29,2,W/21+
773,s00773,whiteNH,21to29,2,W/21+
774,s00774,whiteNH,21to29,2,W/21+
775,s00775,whiteNH,21to29,2,W/21+
776,s00776,whiteNH,21to29,2,W/21+
777,s00777,whiteNH,21to29,2,W/21+
778,s00778,whiteNH,21to29,2,W/21+
779,s00779,whiteNH,21to29,2,W/21+
780,s00780,whiteNH,21to29,2,W/21+
781,s00781,whiteNH,21to29,2,W/21+
782,s00782,whiteNH,21to29,2,W/21+
783,s00783,whiteNH,21to29,2,W/21+
784,s00784,whiteNH,21to29,2,W/21+
785,s00785,whiteNH,21to29,2,W/21+
786,s00786,whiteNH,21to29,2,W/21+
787,s00787,whiteNH,21to29,2,W/21+
788,s00788,whiteNH,21to29,2,W/21+
789,s00789,whiteNH,21to29,2,W/21+
790,s00790,whiteNH,21to29,2,W/21+
791,s00791,whiteNH,21to29,2,W/21+
792,s00792,whiteNH,21to29,2,W/21+
793,s00793,whiteNH,21to29,2,W/21+
794,s00794,whiteNH,21to29,2,W/21+
795,s00795,whiteNH,21to29,2,W/21+
796,s00796,whiteNH,21to29,2,W/21+
797,s00797,whiteNH,21to29,2,W/21+
798,s00798,whiteNH,21to29,2,W/21+
799,s00799,whiteNH,21to29,2,W/21+
800,s00800,whiteNH,21to29,2,W/21+
801,s00801,whiteNH,21to29,2,W/21+
802,s00802,whiteNH,21to29,2,W/21+
803,s00803,whiteNH,21to29,2,W/21+
804,s00804,whiteNH,21to29,2,W/21+
805,s00805,whiteNH,21to29,2,W/21+
806,s00806,whiteNH,21to29,2,W/21+
807,s00807,whiteNH,21to29,2,W/21+
808,s00808,whiteNH,21to29,2,W/21+
809,s00809,whiteNH,21to29,2,W/21+
810,s00810,whiteNH,21to29,2,W/21+
811,s00811,whiteNH,21to29,2,W/21+
812,s00812,whiteNH,21to29,2,W/21+
813,s00813,whiteNH,21to29,2,W/21+
814,s00814,whiteNH,21to29,2,W/21+
815,s00815,whiteNH,21to29,2,W/21+
816,s00816,whiteNH,21to29,2,W/21+
817,s00817,whiteNH,21to29,2,W/21+
818,s00818,whiteNH,21to29,2,W/21+
819,s00819,whiteNH,21to29,2,W/21+
820,s00820,whiteNH,21to29,2,W/21+
821,s00821,whiteNH,21to29,2,W/21+
822,s00822,whiteNH,21to29,2,W/21+
823,s00823,whiteNH,21to29,2,W/21+
824,s00824,whiteNH,21to29,2,W/21+
825,s00825,whiteNH,21to29,2,W/21+
826,s00826,whiteNH,21to29,2,W/21+
827,s00827,whiteNH,21to29,2,W/21+
828,s00828,whiteNH,21to29,2,W/21+
829,s00829,whiteNH,21to29,2,W/21+
830,s00830,whiteNH,21to29,2,W/21+
831,s00831,whiteNH,21to29,2,W/21+
832,s00832,whiteNH,21to29,2,W/21+
833,s00833,whiteNH,21to29,2,W/21+
834,s00834,whiteNH,21to29,2,W/21+
835,s00835,whiteNH,21to29,2,W/21+
836,s00836,whiteNH,21to29,2,W/21+
837,s00837,whiteNH,21to29,2,W/21+
838,s00838,whiteNH,21to29,2,W/21+
839,s00839,whiteNH,21to29,2,W/21+
840,s00840,whiteNH,21to29,2,W/21+
841,s00841,whiteNH,21to29,2,W/21+
842,s00842,whiteNH,21to29,2,W/21+
843,s00843,whiteNH,21to29,2,W/21+
844,s00844,whiteNH,21to29,2,W/21+
845,s00845,whiteNH,21to29,2,W/21+
846,s00846,whiteNH,21to29,2,W/21+
847,s00847,whiteNH,21to29,2,W/21+
848,s00848,whiteNH,21to29,2,W/21+
849,s00849,whiteNH,21to29,2,W/21+
850,s00850,whiteNH,21to29,2,W/21+
851,s00851,whiteNH,21to29,2,W/21+
852,s00852,whiteNH,21to29,2,W/21+
853,s00853,whiteNH,21to29,2,W/21+
854,s00854,whiteNH,21to29,2,W/21+
855,s00855,whiteNH,21to29,2,W/21+
856,s00856,whiteNH,21to29,2,W/21+
857,s00857,whiteNH,21to29,2,W/21+
858,s00858,whiteNH,21to29,2,W/21+
859,s00859,whiteNH,21to29,2,W/21+
860,s00860,whiteNH,21to29,2,W/21+
861,s00861,whiteNH,21to29,2,W/21+
862,s00862,whiteNH,21to29,2,W/21+
863,s00863,whiteNH,21to29,2,W/21+
864,s00864,whiteNH,21to29,2,W/21+
865,s00865,whiteNH,21to29,2,W/21+
866,s00866,whiteNH,21to29,2,W/21+
867,s00867,whiteNH,21to29,2,W/21+
868,s00868,whiteNH,21to29,2,W/21+
869,s00869,whiteNH,21to29,2,W/21+
870,s00870,whiteNH,21to29,2,W/21+
871,s00871,whiteNH,21to29,2,W/21+
872,s00872,whiteNH,21to29,2,W/21+
873,s00873,whiteNH,21to29,2,W/21+
874,s00874,whiteNH,21to29,2,W/21+
875,s00875,whiteNH,21to29,2,W/21+
876,s00876,whiteNH,21to29,2,W/21+
877,s00877,whiteNH,21to29,2,W/21+
878,s00878,whiteNH,21to29,2,W/21+
879,s00879,whiteNH,21to29,2,W/21+
880,s00880,whiteNH,21to29,2,W/21+
881,s00881,whiteNH,21to29,2,W/21+
882,s00882,whiteNH,21to29,2,W/21+
883,s00883,whiteNH,21to29,2,W/21+
884,s00884,whiteNH,21to29,2,W/21+
885,s00885,whiteNH,21to29,2,W/21+
886,s00886,whiteNH,21to29,2,W/21+
887,s00887,whiteNH,21to29,2,W/21+
888,s00888,whiteNH,21to29,2,W/21+
889,s00889,whiteNH,21to29,2,W/21+
890,s00890,whiteNH,21to29,2,W/21+
891,s00891,whiteNH,21to29,2,W/21+
892,s00892,whiteNH,21to29,2,W/21+
893,s00893,whiteNH,21to29,2,W/21+
894,s00894,whiteNH,21to29,2,W/21+
895,s00895,whiteNH,21to29,2,W/21+
896,s00896,whiteNH,21to29,2,W/21+
897,s00897,whiteNH,21to29,2,W/21+
898,s00898,whiteNH,21to29,2,W/21+
899,s00899,whiteNH,21to29,2,W/21+
900,s00900,whiteNH,21to29,2,W/21+
901,s00901,whiteNH,21to29,2,W/21+
902,s00902,whiteNH,21to29,2,W/21+
903,s00903,whiteNH,21to29,2,W/21+
904,s00904,whiteNH,21to29,2,W/21+
905,s00905,whiteNH,21to29,2,W/21+
906,s00906,whiteNH,21to29,2,W/21+
907,s00907,whiteNH,21to29,2,W/21+
908,s00908,whiteNH,21to29,2,W/21+
909,s00909,whiteNH,21to29,2,W/21+
910,s00910,whiteNH,21to29,2,W/21+
911,s00911,whiteNH,21to29,2,W/21+
912,s00912,whiteNH,21to29,2,W/21+
913,s00913,whiteNH,21to29,2,W/21+
914,s00914,whiteNH,21to29,2,W/21+
915,s00915,whiteNH,21to29,2,W/21+
916,s00916,whiteNH,21to29,2,W/21+
917,s00917,whiteNH,21to29,2,W/21+
918,s00918,whiteNH,21to29,2,W/21+
919,s00919,whiteNH,21to29,2,W/21+
920,s00920,whiteNH,21to29,2,W/21+
921,s00921,whiteNH,21to29,2,W/21+
922,s00922,whiteNH,21to29,2,W/21+
923,s00923,whiteNH,21to29,2,W/21+
924,s00924,whiteNH,21to29,2,W/21+
925,s00925,whiteNH,21to29,2,W/21+
926,s00926,whiteNH,21to29,2,W/21+
927,s00927,whiteNH,21to29,2,W/21+
928,s00928,whiteNH,21to29,2,W/21+
929,s00929,whiteNH,21to29,2,W/21+
930,s00930,whiteNH,21to29,2,W/21+
931,s00931,whiteNH,21to29,2,W/21+
932,s00932,whiteNH,21to29,2,W/21+
933,s00933,whiteNH,21to29,2,W/21+
934,s00934,whiteNH,21to29,2,W/21+
935,s00935,whiteNH,21to29,2,W/21+
936,s00936,whiteNH,21to29,2,W/21+
937,s00937,whiteNH,21to29,2,W/21+
938,s00938,whiteNH,21to29,2,W/21+
939,s00939,whiteNH,21to29,2,W/21+
940,s00940,whiteNH,21to29,2,W/21+
941,s00941,whiteNH,21to29,2,W/21+
942,s00942,whiteNH,21to29,2,W/21+
943,s00943,whiteNH,21to29,2,W/21+
944,s00944,whiteNH,21to29,2,W/21+
945,s00945,whiteNH,21to29,2,W/21+
946,s00946,whiteNH,21to29,2,W/21+
947,s00947,whiteNH,21to29,2,W/21+
948,s00948,whiteNH,21to29,2,W/21+
949,s00949,whiteNH,21to29,2,W/21+
950,s00950,whiteNH,21to29,2,W/21+
951,s00951,whiteNH,21to29,2,W/21+
952,s00952,whiteNH,21to29,2,W/21+
953,s00953,whiteNH,21to29,2,W/21+
954,s00954,whiteNH,21to29,2,W/21+
955,s00955,whiteNH,21to29,2,W/21+
956,s00956,whiteNH,21to29,2,W/21+
957,s00957,whiteNH,21to29,2,W/21+
958,s00958,whiteNH,21to29,2,W/21+
959,s00959,whiteNH,21to29,2,W/21+
960,s00960,whiteNH,21to29,2,W/21+
961,s00961,whiteNH,21to29,2,W/21+
962,s00962,whiteNH,21to29,2,W/21+
963,s00963,whiteNH,21to29,2,W/21+
964,s00964,whiteNH,21to29,2,W/21+
965,s00965,whiteNH,21to29,2,W/21+
966,s00966,whiteNH,21to29,2,W/21+
967,s00967,whiteNH,21to29,2,W/21+
968,s00968,whiteNH,21to29,2,W/21+
969,s00969,whiteNH,21to29,2,W/21+
970,s00970,whiteNH,21to29,2,W/21+
971,s00971,whiteNH,21to29,2,W/21+
972,s00972,whiteNH,21to29,2,W/21+
973,s00973,whiteNH,21to29,2,W/21+
974,s00974,whiteNH,21to29,2,W/21+
975,s00975,whiteNH,21to29,2,W/21+
976,s00976,whiteNH,21to29,2,W/21+
977,s00977,whiteNH,21to29,2,W/21+
978,s00978,whiteNH,21to29,2,W/21+
979,s00979,whiteNH,21to29,2,W/21+
980,s00980,whiteNH,21to29,2,W/21+
981,s00981,whiteNH,21to29,2,W/21+
982,s00982,whiteNH,21to29,2,W/21+
983,s00983,whiteNH,21to29,2,W/21+
984,s00984,whiteNH,21to29,2,W/21+
985,s00985,whiteNH,21to29,2,W/21+
986,s00986,whiteNH,21to29,2,W/21+
987,s00987,whiteNH,21to29,2,W/21+
988,s00988,whiteNH,21to29,2,W/21+
989,s00989,whiteNH,21to29,2,W/21+
990,s00990,whiteNH,21to29,2,W/21+
991,s00991,whiteNH,21to29,2,W/21+
992,s00992,whiteNH,21to29,2,W/21+
993,s00993,whiteNH,21to29,2,W/21+
994,s00994,whiteNH,21to29,2,W/21+
995,s00995,whiteNH,21to29,2,W/21+
996,s00996,whiteNH,21to29,2,W/21+
997,s00997,whiteNH,21to29,2,W/21+
998,s00998,whiteNH,21to29,2,W/21+
999,s00999,whiteNH,21to29,2,W/21+
1000,s01000,whiteNH,21to29,2,W/21+
1001,s01001,whiteNH,21to29,2,W/21+
1002,s01002,whiteNH,21to29,2,W/21+
1003,s01003,whiteNH,21to29,2,W/21+
1004,s01004,whiteNH,21to29,2,W/21+
1005,s01005,whiteNH,21to29,2,W/21+
1006,s01006,whiteNH,21to29,2,W/21+
1007,s01007,whiteNH,21to29,2,W/21+
1008,s01008,whiteNH,21to29,2,W/21+
1009,s01009,whiteNH,21to29,2,W/21+
1010,s01010,whiteNH,21to29,2,W/21+
1011,s01011,whiteNH,21to29,2,W/21+
1012,s01012,whiteNH,21to29,2,W/21+
1013,s01013,whiteNH,21to29,2,W/21+
1014,s01014,whiteNH,21to29,2,W/21+
1015,s01015,whiteNH,21to29,2,W/21+
1016,s01016,whiteNH,21to29,2,W/21+
1017,s01017,whiteNH,21to29,2,W/21+
1018,s01018,whiteNH,21to29,2,W/21+
1019,s01019,whiteNH,21to29,2,W/21+
1020,s01020,whiteNH,21to29,2,W/21+
1021,s01021,whiteNH,21to29,2,W/21+
1022,s01022,whiteNH,21to29,2,W/21+
1023,s01023,whiteNH,21to29,2,W/21+
1024,s01024,whiteNH,21to29,2,W/21+
1025,s01025,whiteNH,21to29,2,W/21+
1026,s01026,whiteNH,21to29,2,W/21+
1027,s01027,whiteNH,21to29,2,W/21+
1028,s01028,whiteNH,21to29,2,W/21+
1029,s01029,whiteNH,21to29,2,W/21+
1030,s01030,whiteNH,21to29,2,W/21+
1031,s01031,whiteNH,21to29,2,W/21+
1032,s01032,whiteNH,21to29,2,W/21+
1033,s01033,whiteNH,21to29,2,W/21+
1034,s01034,whiteNH,21to29,2,W/21+
1035,s01035,whiteNH,21to29,2,W/21+
1036,s01036,whiteNH,21to29,2,W/21+
1037,s01037,whiteNH,21to29,2,W/21+
1038,s01038,whiteNH,21to29,2,W/21+
1039,s01039,whiteNH,21to29,2,W/21+
1040,s01040,whiteNH,21to29,2,W/21+
1041,s01041,whiteNH,21to29,2,W/21+
1042,s01042,whiteNH,21to29,2,W/21+
1043,s01043,whiteNH,21to29,2,W/21+
1044,s01044,whiteNH,21to29,2,W/21+
1045,s01045,whiteNH,21to29,2,W/21+
1046,s01046,whiteNH,21to29,2,W/21+
1047,s01047,whiteNH,21to29,2,W/21+
1048,s01048,whiteNH,21to29,2,W/21+
1049,s01049,whiteNH,21to29,2,W/21+
1050,s01050,whiteNH,21to29,2,W/21+
1051,s01051,whiteNH,21to29,2,W/21+
1052,s01052,whiteNH,21to29,2,W/21+
1053,s01053,whiteNH,21to29,2,W/21+
1054,s01054,whiteNH,21to29,2,W/21+
1055,s01055,whiteNH,21to29,2,W/21+
1056,s01056,whiteNH,21to29,2,W/21+
1057,s01057,whiteNH,21to29,2,W/21+
1058,s01058,whiteNH,21to29,2,W/21+
1059,s01059,whiteNH,21to29,2,W/21+
1060,s01060,whiteNH,21to29,2,W/21+
1061,s01061,whiteNH,21to29,2,W/21+
1062,s01062,whiteNH,21to29,2,W/21+
1063,s01063,whiteNH,21to29,2,W/21+
1064,s01064,whiteNH,21to29,2,W/21+
1065,s01065,whiteNH,21to29,2,W/21+
1066,s01066,whiteNH,21to29,2,W/21+
1067,s01067,whiteNH,21to29,2,W/21+
1068,s01068,whiteNH,21to29,2,W/21+
1069,s01069,whiteNH,21to29,2,W/21+
1070,s01070,whiteNH,21to29,2,W/21+
1071,s01071,whiteNH,21to29,2,W/21+
1072,s01072,whiteNH,21to29,2,W/21+
1073,s01073,whiteNH,21to29,2,W/21+
1074,s01074,whiteNH,21to29,2,W/21+
1075,s01075,whiteNH,21to29,2,W/21+
1076,s01076,whiteNH,21to29,2,W/21+
1077,s01077,whiteNH,21to29,2,W/21+
1078,s01078,whiteNH,21to29,2,W/21+
1079,s01079,whiteNH,21to29,2,W/21+
1080,s01080,whiteNH,21to29,2,W/21+
1081,s01081,whiteNH,21to29,2,W/21+
1082,s01082,whiteNH,21to29,2,W/21+
1083,s01083,whiteNH,21to29,2,W/21+
1084,s01084,whiteNH,21to29,2,W/21+
1085,s01085,whiteNH,21to29,2,W/21+
1086,s01086,whiteNH,21to29,2,W/21+
1087,s01087,whiteNH,21to29,2,W/21+
1088,s01088,whiteNH,21to29,2,W/21+
1089,s01089,whiteNH,21to29,2,W/21+
1090,s01090,whiteNH,21to29,2,W/21+
1091,s01091,whiteNH,21to29,2,W/21+
1092,s01092,whiteNH,21to29,2,W/21+
1093,s01093,whiteNH,21to29,2,W/21+
1094,s01094,whiteNH,21to29,2,W/21+
1095,s01095,whiteNH,21to29,2,W/21+
1096,s01096,whiteNH,21to29,2,W/21+
1097,s01097,whiteNH,21to29,2,W/21+
1098,s01098,whiteNH,21to29,2,W/21+
1099,s01099,whiteNH,21to29,2,W/21+
1100,s01100,whiteNH,21to29,2,W/21+
1101,s01101,whiteNH,21to29,2,W/21+
1102,s01102,whiteNH,21to29,2,W/21+
1103,s01103,whiteNH,21to29,2,W/21+
1104,s01104,whiteNH,21to29,2,W/21+
1105,s01105,whiteNH,21to29,2,W/21+
1106,s01106,whiteNH,21to29,2,W/21+
1107,s01107,whiteNH,21to29,2,W/21+
1108,s01108,whiteNH,21to29,2,W/21+
1109,s01109,whiteNH,21to29,2,W/21+
1110,s01110,whiteNH,21to29,2,W/21+
1111,s01111,whiteNH,21to29,2,W/21+
1112,s01112,whiteNH,21to29,2,W/21+
1113,s01113,whiteNH,21to29,2,W/21+
1114,s01114,whiteNH,21to29,2,W/21+
1115,s01115,whiteNH,21to29,2,W/21+
1116,s01116,whiteNH,21to29,2,W/21+
1117,s01117,whiteNH,21to29,2,W/21+
1118,s01118,whiteNH,21to29,2,W/21+
1119,s01119,whiteNH,21to29,2,W/21+
1120,s01120,whiteNH,21to29,2,W/21+
1121,s01121,whiteNH,21to29,2,W/21+
1122,s01122,whiteNH,21to29,2,W/21+
1123,s01123,whiteNH,21to29,2,W/21+
1124,s01124,whiteNH,21to29,2,W/21+
1125,s01125,whiteNH,21to29,2,W/21+
1126,s01126,whiteNH,21to29,2,W/21+
1127,s01127,whiteNH,21to29,2,W/21+
1128,s01128,whiteNH,21to29,2,W/21+
1129,s01129,whiteNH,21to29,2,W/21+
1130,s01130,whiteNH,21to29,2,W/21+
1131,s01131,whiteNH,21to29,2,W/21+
1132,s01132,whiteNH,21to29,2,W/21+
1133,s01133,whiteNH,21to29,2,W/21+
1134,s01134,whiteNH,21to29,2,W/21+
1135,s01135,whiteNH,21to29,2,W/21+
1136,s01136,whiteNH,21to29,2,W/21+
1137,s01137,whiteNH,21to29,2,W/21+
1138,s01138,whiteNH,21to29,2,W/21+
1139,s01139,whiteNH,21to29,2,W/21+
1140,s01140,whiteNH,21to29,2,W/21+
1141,s01141,whiteNH,21to29,2,W/21+
1142,s01142,whiteNH,21to29,2,W/21+
1143,s01143,whiteNH,21to29,2,W/21+
1144,s01144,whiteNH,21to29,2,W/21+
1145,s01145,whiteNH,21to29,2,W/21+
1146,s01146,whiteNH,21to29,2,W/21+
1147,s01147,whiteNH,21to29,2,W/21+
1148,s01148,whiteNH,21to29,2,W/21+
1149,s01149,whiteNH,21to29,2,W/21+
1150,s01150,whiteNH,21to29,2,W/21+
1151,s01151,whiteNH,21to29,2,W/21+
1152,s01152,whiteNH,21to29,2,W/21+
1153,s01153,whiteNH,21to29,2,W/21+
1154,s01154,whiteNH,21to29,2,W/21+
1155,s01155,whiteNH,21to29,2,W/21+
1156,s01156,whiteNH,21to29,2,W/21+
1157,s01157,whiteNH,21to29,2,W/21+
1158,s01158,whiteNH,21to29,2,W/21+
1159,s01159,whiteNH,21to29,2,W/21+
1160,s01160,whiteNH,21to29,2,W/21+
1161,s01161,whiteNH,21to29,2,W/21+
1162,s01162,whiteNH,21to29,2,W/21+
1163,s01163,whiteNH,21to29,2,W/21+
1164,s01164,whiteNH,21to29,2,W/21+
1165,s01165,whiteNH,21to29,2,W/21+
1166,s01166,whiteNH,21to29,2,W/21+
1167,s01167,whiteNH,21to29,2,W/21+
1168,s01168,whiteNH,21to29,2,W/21+
1169,s01169,whiteNH,21to29,2,W/21+
1170,s01170,whiteNH,21to29,2,W/21+
1171,s01171,whiteNH,21to29,2,W/21+
1172,s01172,whiteNH,21to29,2,W/21+
1173,s01173,whiteNH,21to29,2,W/21+
1174,s01174,whiteNH,21to29,2,W/21+
1175,s01175,whiteNH,21to29,2,W/21+
1176,s01176,whiteNH,21to29,2,W/21+
1177,s01177,whiteNH,21to29,2,W/21+
1178,s01178,whiteNH,21to29,2,W/21+
1179,s01179,whiteNH,21to29,2,W/21+
1180,s01180,whiteNH,21to29,2,W/21+
1181,s01181,whiteNH,21to29,2,W/21+
1182,s01182,whiteNH,21to29,2,W/21+
1183,s01183,whiteNH,21to29,2,W/21+
1184,s01184,whiteNH,21to29,2,W/21+
1185,s01185,whiteNH,21to29,2,W/21+
1186,s01186,whiteNH,21to29,2,W/21+
1187,s01187,whiteNH,21to29,2,W/21+
1188,s01188,whiteNH,21to29,2,W/21+
1189,s01189,whiteNH,21to29,2,W/21+
1190,s01190,whiteNH,21to29,2,W/21+
1191,s01191,whiteNH,21to29,2,W/21+
1192,s01192,whiteNH,21to29,2,W/21+
1193,s01193,whiteNH,21to29,2,W/21+
1194,s01194,whiteNH,21to29,2,W/21+
1195,s01195,whiteNH,21to29,2,W/21+
1196,s01196,whiteNH,21to29,2,W/21+
1197,s01197,whiteNH,21to29,2,W/21+
1198,s01198,whiteNH,21to29,2,W/21+
1199,s01199,whiteNH,21to29,2,W/21+
1200,s01200,whiteNH,21to29,2,W/21+
1201,s01201,whiteNH,21to29,2,W/21+
1202,s01202,whiteNH,21to29,2,W/21+
1203,s01203,whiteNH,21to29,2,W/21+
1204,s01204,whiteNH,21to29,2,W/21+
1205,s01205,whiteNH,21to29,2,W/21+
1206,s01206,whiteNH,21to29,2,W/21+
1207,s01207,whiteNH,21to29,2,W/21+
1208,s01208,whiteNH,21to29,2,W/21+
1209,s01209,whiteNH,21to29,2,W/21+
1210,s01210,whiteNH,21to29,2,W/21+
1211,s01211,whiteNH,21to29,2,W/21+
1212,s01212,whiteNH,21to29,2,W/21+
1213,s01213,whiteNH,21to29,2,W/21+
1214,s01214,whiteNH,21to29,2,W/21+
1215,s01215,whiteNH,21to29,2,W/21+
1216,s01216,whiteNH,21to29,2,W/21+
1217,s01217,whiteNH,21to29,2,W/21+
1218,s01218,whiteNH,21to29,2,W/21+
1219,s01219,whiteNH,21to29,2,W/21+
1220,s01220,whiteNH,21to29,2,W/21+
1221,s01221,whiteNH,21to29,2,W/21+
1222,s01222,whiteNH,21to29,2,W/21+
1223,s01223,whiteNH,21to29,2,W/21+
1224,s01224,whiteNH,21to29,2,W/21+
1225,s01225,whiteNH,21to29,2,W/21+
1226,s01226,whiteNH,21to29,2,W/21+
1227,s01227,whiteNH,21to29,2,W/21+
1228,s01228,whiteNH,21to29,2,W/21+
1229,s01229,whiteNH,21to29,2,W/21+
1230,s01230,whiteNH,21to29,2,W/21+
1231,s01231,whiteNH,21to29,2,W/21+
1232,s01232,whiteNH,21to29,2,W/21+
